imdb_id,original_title,cn_titles,release_year,summary,genres,directors,scriptwriters,actors,length,douban_average_score,douban_star_rating,number_of_ratings,link
tt000091,那个人消失了,那个人消失了,2024,本片的故事发生在带有“人一个接一个消失”传说的公寓里，讲述了青年投递员丸子在每天出入公寓的过程中，偶然得知了可疑住户的“秘密”。以那一天为界，他被卷入了意想不到的大事件…,剧情 / 悬疑,水野格,水野格,水野格,104分钟,7.6,3.8,8765,https://www.douban.com/doubanapp/dispatch?uri=/movie/36901661
tt000092,名侦探柯南：独眼的残像,名侦探柯南：独眼的残像,2025,"“我想起来了……”沉睡的记忆与真相即将觉醒。
故事以长野县为舞台，高人气角色“长野三人组”大和敢助、诸伏高明、上原由衣将登场亮相。当毛利小五郎警视厅时期同事“鳄鱼”遭遇意外，与致使大和敢助“独眼”的神秘雪崩案交织，无法兑现的承诺和独眼中的残像就此重叠。雪花飞舞，真相与爱意终将明晰！这一次，毛利小五郎将不再沉睡，与柯南、大和敢助等人携手探案，亲手揭开掩埋于雪山之下的秘密与真相……",剧情 / 动画 / 悬疑 / 犯罪,重原克也,樱井武晴 / 青山刚昌,重原克也,110分钟,6.8,3.4,84634,https://www.douban.com/doubanapp/dispatch?uri=/movie/36851291
tt000093,向阳·花,向阳·花,2025,"锒铛入狱，天崩开局，刑满释放女囚如何困境求生？
为给女儿购买价值20万的人工耳蜗，高月香（赵丽颖 饰）铤而走险，被判刑入狱，却因这段经历结识了黑妹（兰西雅 饰）、邓虹（啜妮 饰）、胡萍（王菊 饰）、郭爱美（程潇 饰）。她们虽然性格不同，但却都有“和生活硬碰硬”的态度，不服输、不认命的她们，面对命运挑战一路为彼此撑腰，向阳而生。",剧情 / 犯罪,冯小刚,冯小刚 / 虫安,冯小刚,124分钟,6.2,3.1,154892,https://www.douban.com/doubanapp/dispatch?uri=/movie/36954004
tt000094,情感价值,情感价值,2025,姐妹Nora和Agnes与疏远的父亲——魅力非凡的导演Gustav重聚。这位昔日名导试图让舞台剧演员Nora参演自己寄予厚望的复出之作，却遭女儿拒绝。Nora很快发现，父亲已将她的角色转给了一位野心勃勃的好莱坞新星。突如其来的变故迫使两姐妹直面与父亲的复杂纠葛，而这位美国明星的加入，更让本就微妙的家庭关系陷入新的波澜。,剧情 / 喜剧,约阿希姆·提尔,约阿希姆·提尔 / 埃斯基尔·沃格特,约阿希姆·提尔,135分钟,7.3,3.65,691,https://www.douban.com/doubanapp/dispatch?uri=/movie/36413501
tt000095,通往你的地图,通往你的地图,2025,故事讲述女主角希瑟准备在毕业旅行时享受最后一个自由的夏天，之后就按部就班成为一个都市职场女性。然而路途中，她遇到了冒险家杰克，他与希瑟截然相反，杰克邀请希瑟加入自己的探险之旅，沿着他祖父的日记记录开始一场未知而全新的欧洲旅行。,剧情 / 爱情,拉斯·霍尔斯道姆,莱斯利·博希姆 / 薇拉·赫伯特 / 约瑟夫·蒙宁格,拉斯·霍尔斯道姆,96分钟,6.1,3.05,456,https://www.douban.com/doubanapp/dispatch?uri=/movie/36948340
tt000096,战·争,战·争,2025,"一支海豹突击队奉命在伊拉克设立哨站，执行监视任务期间，突然被敌军大举围攻。敌众我寡，在猛烈炮火攻击下，他们唯有死守哨站，等候援兵及装甲车抵达。然而同袍伤重垂危，物资及装备缺乏，敌军不断四面进逼……在难以逆转的恶劣形势之下，即使并肩苦战，又可否全员撤退？
影片根据前海豹突击队成员雷·门多萨亲历伊拉克战争的真实经历改编。",剧情 / 动作 / 战争,亚历克斯·加兰 / 雷·门多萨,雷·门多萨 / 亚历克斯·加兰,亚历克斯·加兰 雷·门多萨,95分钟,7.0,3.5,22663,https://www.douban.com/doubanapp/dispatch?uri=/movie/36776989
tt000097,射雕英雄传：侠之大者,射雕英雄传：侠之大者,2025,"恩怨情仇的江湖，权势角力的战乱时代，郭靖（肖战 饰）童年离别家乡，逐渐炼就可改变局面和命运的庞大力量。虽受高人赏识和器重，得传天下绝世武功“九阴真经”和“降龙十八掌”，却惹来各方嫉忌，成为众矢之的。
郭靖，不亢不卑，怀赤子之心，与黄蓉（庄达菲 饰）在铁骑箭雨和硝烟旌旗中，力挽狂澜，保护南宋边关。
雕海苍穹，勇者无惧，侠之大者，力拔山河，成就武林传说。
本片主要改编自金庸同名原著第34至40章。",武侠,徐克,徐克 / 宋譞,徐克,146分钟,5.2,2.6,520596,https://www.douban.com/doubanapp/dispatch?uri=/movie/36289423
tt000098,花便当,花便当,2025,本剧改编自同名小说，讲述了在大阪的平民区生活着一对兄妹，哥哥俊树将与死去的父亲定下的“无论如何都要保护妹妹”的约定铭记在心，作为哥哥一直守护着妹妹文子。妹妹决定结婚，作为代替父母的哥哥应该终于可以放下肩上的担子了，但是在很久以前两人应该封印了的文子的“秘密”现在揭开了…,剧情,前田哲,朱川凑人,前田哲,118分钟,6.9,3.45,936,https://www.douban.com/doubanapp/dispatch?uri=/movie/37006600
tt000099,巴黎大饭店,巴黎大饭店,2024,本片讲述了东京大饭店在日本获得三星称号后，尾花和伦子在法国料理的故乡巴黎开设了新店巴黎大饭店，为成为第一个获得米其林三星称号的亚洲人而奋斗。在著名的巨匠们激烈竞争的法国，获得法国料理三星是尾花的夙愿，但是对于异国他乡的厨师来说，要想买到满意的食材都是一堵高墙，被评为三星更是遥不可及。巴黎大饭店每天都没有成果。因为在一次晚餐上的失态，他和以前的老师约定”如果下次不能获得米其林三星，我就辞职离开法国。”曾经被称为魅力主厨的尾花，能克服挫折和国境的高墙，和伙伴们一起获得世界最高峰的三星吗！？,剧情,冢原亚由子,黑岩勉,冢原亚由子,111分钟,6.1,3.05,2612,https://www.douban.com/doubanapp/dispatch?uri=/movie/36587946
tt000100,大自然对你说了什么,大自然对你说了什么,2025,一位年轻的诗人送女友到她父母家，并对她家的规模感到惊讶。他偶遇了她的父亲，见到了她的母亲和姐姐，最后他们在谈话、美食和美酒中一起度过了充实的一天。,剧情,洪常秀,洪常秀,洪常秀,108分钟,7.5,3.75,5458,https://www.douban.com/doubanapp/dispatch?uri=/movie/36961962
tt000101,远山淡影,远山淡影,2025,Niki(广濑铃饰)与日本母亲悦子和英国父亲生活在伦敦。悦子在长崎经历了原子弹爆炸，战后搬到了英国。她开始向Niki讲述自己最近做的梦：在长崎时见过一个名叫幸子的女人(二阶堂富美饰)和她年幼的女儿。,剧情 / 悬疑,石川庆,石川庆,石川庆,123分钟,7.1,3.55,1393,https://www.douban.com/doubanapp/dispatch?uri=/movie/36913048
tt000102,谍网追凶,谍网追凶,2025,查理·海勒（拉米·马雷克 Rami Malek 饰）是美国中央情报局一名才华横溢但性格极其内向的密码破译员，在兰利总部的一间地下办公室工作。当他的妻子萨拉（瑞秋·布罗斯纳安 Rachel Brosnahan 饰）在伦敦的一次恐怖袭击中丧生后，他的生活被彻底颠覆。由于上级拒绝采取行动，他决定依靠自己，孤身踏上了一场危险的环球追凶之旅，用智慧作为终极武器，躲避追捕并最终实现复仇。,动作 / 惊悚,詹姆斯·霍斯,肯·诺兰 / 加里·斯皮内利,詹姆斯·霍斯,123分钟,6.0,3.0,12865,https://www.douban.com/doubanapp/dispatch?uri=/movie/36251574
tt000103,父亲的遗产,父亲的遗产,2024,玛丽亚姆和努拉发现父亲去世前留下了巨额遗产，为了防止被她们的哥哥白白拿走一半的遗产，两姐妹试图赶在哥哥得知消息之前，拿到父亲在银行留下的钱。为此，姐妹俩必须放下彼此的芥蒂，互相合作，展开一系列精心策划的行动。,剧情,莱拉·阿巴斯,莱拉·阿巴斯,莱拉·阿巴斯,92分钟,7.4,3.7,826,https://www.douban.com/doubanapp/dispatch?uri=/movie/36473150
tt000104,唐探1900,唐探1900,2025,1900年，在美国旧金山唐人街，华裔印第安猎人阿鬼（王宝强 饰）与留美青年秦福（刘昊然 饰）因一场凶杀案偶然结识，误打误撞组成“唐人街神探”组合。开启了一场笑闹探案之旅……,喜剧 / 动作 / 悬疑,陈思诚 / 戴墨,陈思诚,陈思诚 戴墨,136分钟,6.4,3.2,574668,https://www.douban.com/doubanapp/dispatch?uri=/movie/36282639
tt000105,总集篇 最后的进击,进击的巨人,2024,当艾伦释放出巨人的终极力量时，世界的命运岌岌可危。怀着消灭所有威胁艾尔迪亚的人的强烈决心，他率领一支不可阻挡的巨人大军向马莱进击。,动作 / 动画 / 奇幻,林祐一郎,濑古浩司,林祐一郎,145分钟,9.3,4.65,7804,https://www.douban.com/doubanapp/dispatch?uri=/movie/37014543
tt000106,毒液：最后一舞,毒液：最后一舞,2024,毒液和埃迪（汤姆·哈迪 Tom Hardy 饰）迎来至暗时刻。一边是人类神秘组织的穷追猛打，一边是外星共生体大军入侵地球，他们一心同体，花式解锁海陆空作战新形态。面对两边的疯狂追捕，这对亡命搭档将被迫做出毁灭性决定，为他们的最后一舞拉下帷幕。,动作 / 科幻 / 惊悚 / 冒险,凯莉·马塞尔,凯莉·马塞尔 / 汤姆·哈迪,凯莉·马塞尔,109分钟,6.2,3.1,194208,https://www.douban.com/doubanapp/dispatch?uri=/movie/35087675
tt000107,夏日之书,夏日之书,2024,影片改编自托芙·扬松广受喜爱的同名小说《夏日之书》，讲述了九岁女孩索菲娅与年迈祖母之间的温情故事。索菲娅处在飞速成长的懵懂岁月，而祖母的生命已悄然接近尾声。她们和索菲娅的父亲一起来到芬兰湾一座与世隔绝的小岛，在这里度过宁静的夏日时光。她们在岛上自由漫步，畅谈生命、自然与其他的一切，却始终避而不谈索菲娅母亲离世带来的悲痛，以及彼此心底深藏的爱意。随着夏日的流逝，情感的创伤逐渐愈合，亲情的纽带愈发紧密，祖母终于能够了无牵挂，安心离去。,剧情,查理·麦克道威尔,罗伯特·琼斯 / 托芙·扬松,查理·麦克道威尔,90分钟,7.6,3.8,2727,https://www.douban.com/doubanapp/dispatch?uri=/movie/36299051
tt000108,二〇二五年的欧陆,二〇二五年的欧陆,2025,奥尔索利亚是特兰西瓦尼亚主要城市克卢日的一名法警。一天，她必须将一名无家可归的男子从地下室驱逐出去，这一行动带来了悲剧性的后果，使得奥尔索利亚必须尽力应对随之而来的道德危机。,剧情 / 喜剧,拉杜·裘德,拉杜·裘德,拉杜·裘德,109分钟,6.8,3.4,1244,https://www.douban.com/doubanapp/dispatch?uri=/movie/37170426
tt000109,小小的我,小小的我,2024,患有脑瘫的刘春和（易烊千玺 饰）勇敢冲破身心的枷锁，为外婆（林晓杰 饰）圆梦舞台的同时，也弥合了与妈妈（蒋勤勤 饰）的关系，并努力寻求着自己人生的坐标。在经历一个盛夏的蜕变后，他终于踏上了新的旅程。,剧情 / 家庭,杨荔钠,游晓颖,杨荔钠,131分钟,7.1,3.55,282337,https://www.douban.com/doubanapp/dispatch?uri=/movie/36498717
tt000110,时间之子,时间之子,2025,冷面杀手十七与渔村少女千晓因神秘时轮结缘，一个想“离职”找自由，一个想“离岛”寻精彩，他们决定暂时合作成为“一日时轮搭子”，在繁华的大都会开启了一场有惊有喜的浪漫奇遇。在这个过程中，十七和千晓的关系悄悄发生着变化，从最初的冤家对头逐渐变成了默契搭档，两颗心在不经意间靠近的同时，殊不知时轮背后的秘密，也在悄然影响着两人的命运……,爱情 / 动画 / 奇幻 / 冒险,于奥 / 周铁男,于奥 / 周铁男 / 舒奕橙,于奥 周铁男,107分钟,6.3,3.15,32443,https://www.douban.com/doubanapp/dispatch?uri=/movie/36469477
tt000111,猎金·游戏,猎金·游戏,2025,金融大师张托德（刘德华 饰）堪称业界最强“预言家”，经他“点拨”的投资者全都赚了大钱！刚毕业的金融高材生高寒（欧豪 饰）阴错阳差与张托德成为师徒，高端客户、亿万大单随之涌现。随着张托德的旧识安娜（倪妮 饰）突然出现，股市狂潮再起，暴涨暴跌的背后是投资机遇还是资本游戏？深陷其中的股民是一夜暴富还是沦为“韭菜”？当金融市场被利用变成“赌场”，股市涨跌皆骗局，游戏规则该由谁来定？,剧情 / 犯罪,邱礼涛,邱礼涛 / 赵文亮 / 高宇慧,邱礼涛,129分钟,5.3,2.65,58733,https://www.douban.com/doubanapp/dispatch?uri=/movie/35929258
tt000112,功夫梦：融合之道,功夫梦：融合之道,2025,功夫少年李峰（王班 饰）初入纽约，因帮朋友解围反遭当地空手道冠军“美式霸凌”，便决心参加空手道大赛赢回尊重。昔日恩师韩师傅（成龙 饰）远渡重洋携空手道大师丹尼尔（拉尔夫·马基奥 饰）出手相助，将纽约化成训练场对李峰开启宗师特训。在师傅们的教导下，李峰能否将两个武术流派融会贯通，用胜利赢得尊重并开辟属于自己的武学之道？,剧情 / 动作 / 运动,乔纳森·恩特威斯尔,罗伯·列博 / 罗伯特·马克·卡门,乔纳森·恩特威斯尔,94分钟,5.5,2.75,9461,https://www.douban.com/doubanapp/dispatch?uri=/movie/11600089
tt000113,干脆杀了他算了,干脆杀了他算了,2025,"曾经宁静的偏僻村庄
意想不到的惊险事件开始了!
离开忙碌的城市搬到偏僻的农村
姐姐善英和无念无念的弟弟智英。
为了村子的幸福与繁荣不分昼夜守护村子
青年会长大根和村长奉三
爱上了给安静的村子增添火热感的姐妹俩。
不只是他们，还有觊觎她们的可疑男子
还有轰动整个社区的通缉犯!
这个男人、那个男人，村子里的很多男人
落入了疯狂的陷阱。
结果有几个男人落入这对姐妹的圈套
会发生无法想象的事情",喜剧 / 爱情 / 犯罪,金尚勋,未知,金尚勋,104分钟,6.5,3.25,1427,https://www.douban.com/doubanapp/dispatch?uri=/movie/37249374
tt000114,杀婴者,杀婴者,2025,"讲述的是曾经的跆拳道希望之星，现如今的土汤匙兼职生“善优”（知英 饰）顶替被诬陷为酒驾逃逸死亡案件主犯的大企业会长孙女""智妍""（知英 饰）站在媒体前，由此展开的故事。
在本剧中，知英将一人分饰两角扮演善优和智妍，李起光则扮演智妍同父异母的哥哥，在智妍面前感到自卑，觊觎着家族继承人之位。",动作,庾河,Wang Hye-ji / 高在洪,庾河,117分钟,6.3,3.15,569,https://www.douban.com/doubanapp/dispatch?uri=/movie/36171159
tt000115,超级无敌掌门狗：企鹅的复仇,超级无敌掌门狗：企鹅的复仇,2024,阿德曼动画四次荣获奥斯卡金像奖的导演尼克·帕克和荣获艾美奖提名的梅林·科罗星汉带着全新大冒险《超级无敌掌门狗：最强复仇鹅》重磅回归。在新电影中，阿高担心华莱士过于依赖他的发明——而当华莱士发明了一个似乎拥有自己思想的“聪明”小矮人时，这种担心得到了证实。人们发现一个来自过去的复仇人物可能在策划这一切，而阿高必须与邪恶势力作斗争，拯救他的主人，否则华莱士的发明之路可能就到此为止了！,喜剧 / 动画 / 冒险,尼克·帕克 / 梅林·科罗兴汉,尼克·帕克 / 马克·伯顿,尼克·帕克 梅林·科罗兴汉,75分钟,7.8,3.9,6966,https://www.douban.com/doubanapp/dispatch?uri=/movie/35936983
tt000116,凯多湖的消失,凯多湖的消失,2024,一个8岁的女孩神秘地消失在卡多湖上，一系列过去的死亡和失踪开始联系在一起，永远改变了一个破碎家庭的历史。,剧情 / 悬疑 / 惊悚,罗根·乔治 / 瑟琳·赫德,罗根·乔治 / 瑟琳·赫德,罗根·乔治 瑟琳·赫德,99分钟,7.3,3.65,6443,https://www.douban.com/doubanapp/dispatch?uri=/movie/35618576
tt000117,喜羊羊与灰太狼之异国破晓,喜羊羊与灰太狼之异国破晓,2025,羊村守护者收到“光之大陆”的紧急求救，毅然踏上危机四伏的营救之路，面对未知的阴谋与强敌。羊狼们是否能拨开迷雾重见光明，光之大陆的命运又将何去何从……光明与黑暗的决战一触即发。,喜剧 / 动画,陈辉衍 / 梁嘉琪,吴潮威 / 郭敏棋,陈辉衍 梁嘉琪,96分钟,6.6,3.3,2908,https://www.douban.com/doubanapp/dispatch?uri=/movie/37337369
tt000118,互帮互助,互帮互助,2024,本片改编自同名小说，讲述了主人公·梓失去了无可替代的挚友而止步不前，她不断给已故好友发送信息，由此开始，意想不到的邂逅接连发生，形成了一个巨大的圈子…,剧情 / 爱情 / 家庭,草野翔吾,市井昌秀 / 佐佐部清 / 草野翔吾,草野翔吾,105分钟,7.9,3.95,4986,https://www.douban.com/doubanapp/dispatch?uri=/movie/36948465
tt000119,国宝,国宝,2025,本片改编自吉田为了采访3年，穿着歌舞伎的黑衣进入后台的经验而写出的长篇小说，出生于任侠一门、投身于歌舞伎世界、将青春献给演艺之路的喜久雄，赌上自己的生命去追求无尽的梦想的宏伟故事：舞台是从战后到高度经济成长期的日本。出生于任侠家族的喜久雄，遭遇了数奇的命运，被拽到歌舞伎演员的家中。不久后，在动荡的人生中，他作为歌舞伎演员的才能开花结果。,剧情,李相日,奥寺佐渡子,李相日,174分钟,7.9,3.95,1505,https://www.douban.com/doubanapp/dispatch?uri=/movie/36766190
tt000120,乔妍的心事,乔妍的心事,2024,"边陲小镇长大的乔妍（赵丽颖 饰）打拼多年之后成为了一名知名演员，但在重重压力之下，一路走来小心翼翼。随着一条匿名的勒索消息，让一桩尘封往事成为她新的阴影。同时，多年前失联的姐姐（辛芷蕾 饰）突然现身，事情看似巧合，但背后又暗藏更大的危机。
影片改编自张悦然的小说《大乔小乔》。",剧情 / 悬疑,赵德胤,胥悦 / 张悦然 / 赵德胤,赵德胤,112分钟,5.3,2.65,152302,https://www.douban.com/doubanapp/dispatch?uri=/movie/36289576
tt000121,熊出没·重启未来,熊出没·重启未来,2025,"熊大、熊二、光头强意外地和来自未来世界的小亮一起穿越到100年后：世界发生巨大灾变，孢子植物全面侵占，人类在末日中艰难求生，整个地球危在旦夕！而这一切的罪魁祸首竟是......光头强？！
100年前究竟发生了什么？小亮是敌是友？光头强为何背负恶名？人类命运最终会走向何方？熊强三人组能否穿透这层层迷雾，重启未来？",剧情 / 喜剧 / 科幻 / 动画,林永长 / 瞿才佳,徐芸 / 崔铁志 / 刘圳杰,林永长 瞿才佳,108分钟,7.1,3.55,39728,https://www.douban.com/doubanapp/dispatch?uri=/movie/36970301
tt000122,我的世界大电影,我的世界大电影,2025,影片讲述四个“异类”——“垃圾侠”盖瑞特·加里森（杰森·莫玛 饰）、亨利（塞巴斯蒂安·汉森 饰）、娜塔莉（艾玛·迈尔斯 饰）和道恩（丹妮尔·布鲁克斯 饰）——正为生活中的琐事苦恼时，突然被拉入一个神秘的传送门，进入了“主世界”：一个依赖想象力的奇异方块乐园。为了回到现实 世界，他们不仅要掌握这个世界的规则，还要在不速之客——资深工匠史蒂夫（杰克·布莱克 饰）的帮助下，迈上一场魔幻探险之旅。探险之旅充满挑战，五人必须要勇敢面对，发掘各自独特的创造力。创造力，正是他们重返现实世界的关键技能。,喜剧 / 动作 / 家庭 / 奇幻 / 冒险,杰瑞德·赫斯,克里斯·鲍曼 / 哈贝尔·帕尔默 / 尼尔·韦德纳 / 加文·詹姆斯 / 克里斯·加莱塔 /  / 更多...,杰瑞德·赫斯,101分钟,5.6,2.8,44012,https://www.douban.com/doubanapp/dispatch?uri=/movie/26149750
tt000123,电幻国度,电幻国度,2025,影片改编自同名热门绘本，背景设定在洋溢未来风格的过往年代。主人公米歇尔（米莉·波比·布朗 饰）是个失去双亲的少女，她为了寻找失散的弟弟而踏上穿越美国西部之旅，与她同行的是个可爱又神秘的机器人，以及一名古怪的流浪客（克里斯·帕拉特 饰）。,剧情 / 喜剧 / 动作 / 科幻 / 冒险,乔·罗素 / 安东尼·罗素,克里斯托弗·马库斯 / 斯蒂芬·麦克菲利,乔·罗素 安东尼·罗素,128分钟,6.0,3.0,17031,https://www.douban.com/doubanapp/dispatch?uri=/movie/27606065
tt000124,日落日出,日落日出,2024,影片改编自楡周平的同名小说，新冠疫情背景，讲述因疫情被迫远程工作的晋作，决定从城市搬到可以享受垂钓的三陆，寻找新生活方式。但也渐渐发现，当地存在的“空房”等问题。,剧情,岸善幸,宫藤官九郎,岸善幸,139分钟,7.1,3.55,5194,https://www.douban.com/doubanapp/dispatch?uri=/movie/36941169
tt000125,睡觉的笨蛋,睡觉的笨蛋,2025,鲸井和入巢是住在同一间大学宿舍的前后辈，入巢对生活缺乏热情，每天浑浑噩噩地泡在旧书店里打工，鲸井虽然总是为钱发愁，但还在努力追逐着自己独立乐队吉他主唱的梦想。两人在廉价的居酒屋里喝酒看剧打发时间，过着松散而安心的每一天。然而，一通来自大型音乐唱片公司的电话让两人的日常生活发生了翻天覆地的变化。,剧情,阪元裕吾,石黑正数,阪元裕吾,106分钟,7.6,3.8,2177,https://www.douban.com/doubanapp/dispatch?uri=/movie/37045926
tt000126,摇滚诗人：未知的传奇,摇滚诗人：未知的传奇,2024,"影片以1960年代初的纽约音乐界为背景，重现了鲍勃·迪伦插电争议的始末。
19岁的鲍勃·迪伦（提莫西·查拉梅 Timothée Chalamet 饰）背着吉他，从明尼苏达来到纽约西村，他的民谣歌曲得到了偶像的赏识和乐迷的青睐，原本寂寂无名的鲍勃迅速成为纽约民谣界炙手可热的新星。1965年的纽波特民谣音乐节上，鲍勃·迪伦首次在舞台上使用了电吉他，不仅颠覆了民谣音乐的定义，更重新书写了美国音乐的未来。
本片根据以利亚·沃尔德创作的纪实文学《迪伦要插电》改编。",剧情 / 音乐 / 传记,詹姆斯·曼高德,詹姆斯·曼高德 / 杰伊·考克斯,詹姆斯·曼高德,141分钟,6.5,3.25,14283,https://www.douban.com/doubanapp/dispatch?uri=/movie/34940704
tt000127,怪猴,怪猴,2025,当双胞胎兄弟哈尔和比尔在阁楼上发现父亲的旧猴子玩具之后，他们周围开始发生一系列可怕的死亡事件。兄弟俩决定把猴子扔掉，继续他们的生活，但多年来却越来越疏远。但当神秘的死亡再次开始时，兄弟俩必须重新团结起来，找到一种方法来彻底消灭这只猴子，以免它夺走所有与他们亲近的人的生命。,恐怖,奥斯古德·珀金斯,奥斯古德·珀金斯 / 斯蒂芬·金,奥斯古德·珀金斯,98分钟,5.1,2.55,15852,https://www.douban.com/doubanapp/dispatch?uri=/movie/36402080
tt000128,工作细胞,工作细胞,2024,"人身体里的细胞承担着不同的工作职责，红细胞（永野芽郁 饰）运输氧气、白细胞（佐藤健 饰）与入侵者战斗，还有无数细胞共同守护人的健康。抵御细菌、对抗病毒、治愈擦伤都是细胞们的日常KPI，就连人的情绪变化，也影响着细胞们的工作氛围。
高中生漆崎日胡（芦田爱菜 饰）突患重病，兢兢业业的细胞们也迎来了史上最大危机。为了挽救这副年轻的身体，所有细胞与癌细胞展开殊死搏斗。与此同时，爸爸漆崎茂（阿部隆史 饰）坚定不移的爱与陪伴，也给日胡带来了战胜疾病的勇气。
本片改编自清水茜的同名漫画。",剧情 / 喜剧 / 奇幻,武内英树,德永友一,武内英树,110分钟,7.3,3.65,8817,https://www.douban.com/doubanapp/dispatch?uri=/movie/36248012
tt000129,接近终点,接近终点,2025,父亲Sergi López带着儿子深入摩洛哥南部山区，闯入一场锐舞派对寻找数月前在此类永不停歇的迷幻狂欢中失踪的女儿兼妹妹Mar。置身于电子音乐轰鸣与陌生而原始的自由氛围中，他们不断向人递出Mar的照片。希望日渐渺茫，却仍追随一群锐舞者奔赴沙漠中的终极派对。当父子俩深入灼热荒原，这场追寻之旅终将迫使他们直面自身的局限。,剧情,奥利维尔·拉克谢,圣地亚哥·菲洛尔 / 奥利维尔·拉克谢,奥利维尔·拉克谢,115分钟,8.0,4.0,769,https://www.douban.com/doubanapp/dispatch?uri=/movie/35409362
tt000130,雷诺阿,雷诺阿,2025,影片用细腻的笔触描绘了11岁少女在1987年的夏天发生的故事，忙于工作的母亲，生病住院的父亲。处在孩子和大人之间淡淡的分界线上飘荡的少女，一边窥视着大人的世界，一边感受到人们内心的痛苦。对死亡的好奇心和恐惧，活着是无可奈何的寂寞，渴求被人温暖。高兴、 开心、寂寞、恐惧、哀伤，从少女的视角浮现出各种各样的情感的闪光。,剧情,早川千绘,早川千绘,早川千绘,116分钟,6.6,3.3,1833,https://www.douban.com/doubanapp/dispatch?uri=/movie/36657639
tt000131,放大镜,放大镜,2024,曼纽尔带着母亲回到了他们位于中产阶级社区的老家。普里亚达希尼和她的朋友们怀疑他的意图，开始收集线索，确信他可能隐藏着什么不可告人的秘密。,惊悚,Mc Jithin,Mc Jithin / Athul Ramachandran / Libin T.B.,Mc Jithin,142分钟,6.6,3.3,1474,https://www.douban.com/doubanapp/dispatch?uri=/movie/37130756
tt000132,误判,误判,2024,一起贩毒冤案让被告人面临27年牢狱之灾，曾是干探的检控官霍子豪（甄子丹 饰）凭其敏锐触觉和执着，抽丝剥茧展开调查，明面上的口舌之争，暗地里的殊死搏斗一触即发，最终庭审日在即，霍子豪能否击碎不公，极限翻案？,剧情 / 动作 / 犯罪,甄子丹,黄子桓,甄子丹,118分钟,6.9,3.45,106020,https://www.douban.com/doubanapp/dispatch?uri=/movie/36401937
tt000133,糟糕的夏天,糟糕的夏天,2025,本片改编自同名小说，讲述了主人公·公务员·佐佐木在市政府认真工作，却因为一个偶然的契机被卷入意想不到的犯罪行为。非法领取生活保障的小混混，在贫困中挣扎的单身母亲，图谋进入东京的地方流氓等人，不断加速着产生负面连锁反应，将主人公推向了凄厉的悲剧。,剧情 / 悬疑 / 犯罪,城定秀夫,向井康介 / 染井为人,城定秀夫,114分钟,6.3,3.15,969,https://www.douban.com/doubanapp/dispatch?uri=/movie/36907763
tt000134,无痛凯恩,无痛凯恩,2025,内森·凯恩（杰克·奎德 Jack Quaid 饰）过着普通的生活，而在平常的外表之下，他有着不寻常的病症——感受不到疼痛。从身上拔下一颗子弹头、被人拳打脚踢、把手放进滚烫的水中、徒手接刺刀……这些致命伤对凯恩来说都不痛不痒，而意外失去女友（安伯·明迪桑德 Amber Midthunder 饰）让他彻底心痛，心中的怒火让他决定复仇，利用没有疼痛的“超能力”与对手抗衡。,喜剧 / 动作 / 惊悚,罗伯特·奥尔森 / 丹·伯克,拉尔斯·雅各布森,罗伯特·奥尔森 丹·伯克,110分钟,6.2,3.1,11870,https://www.douban.com/doubanapp/dispatch?uri=/movie/36618568
tt000135,隐藏的面孔,隐藏的面孔,2024,指挥家成镇（宋承宪 饰）和他所率领的管弦乐团内的大提琴手秀妍（曹汝贞 饰）即将结婚，但某天秀妍突然消失了，只留下了一段视频向成镇道别。失去秀妍的成镇虽然感到很痛苦，但他却被代替秀妍的大提琴手美珠（朴智贤 饰）所吸引。某个雨夜，渴望彼此的成镇和美珠，在秀妍家做了无法被原谅的事，而被认为消失的秀妍，竟被关在无法独自逃脱的家中密室里，注视着他们……,剧情 / 悬疑,金大佑,洪恩美 / 哈特姆·科莱切 / 鲁德,金大佑,115分钟,6.3,3.15,26015,https://www.douban.com/doubanapp/dispatch?uri=/movie/35681325
tt000136,恩佐,恩佐,2025,青涩的十六岁少年艾素不知自己想要什么，却清楚自己不要什么：父母享受的中产生活、哥哥向往的名校前途。砌砖建墙，朴拙的体力劳动，来得实实在在；乌克兰工友结实肉体散发阳刚与温柔，单纯的存在感，更呼唤原始欲望的悸动。《课室风云》金棕榈奖得主罗伦康堤未及开镜因病离世，长期拍档兼《心动120》导演罗宾金比路接手完成遗愿。两种异质感性交叠，轻抚少年躁动的脉搏，将混沌、渴望、矛盾与汗水一同挥发于青空下，为康堤谱出美丽的天鹅之歌。,剧情 / 同性,罗宾·坎皮略,罗宾·坎皮略 / 劳伦·冈泰 / 吉勒·马尚,罗宾·坎皮略,102分钟,7.2,3.6,476,https://www.douban.com/doubanapp/dispatch?uri=/movie/36872972
tt000137,望向太阳,望向太阳,2025,Alma、Erika、Angelika和Lenka四位少女——各自在同一座德国北部农庄度过青春岁月。这座宅邸历经百年沧桑，斑驳墙垣间萦绕着往昔的回响。虽身处不同时空，她们的命运轨迹却产生了奇妙的交叠呼应。,剧情,玛莎·施林斯基,路易丝·彼得 / 玛莎·施林斯基,玛莎·施林斯基,149分钟,6.5,3.25,1138,https://www.douban.com/doubanapp/dispatch?uri=/movie/36678301
